Date,Communcication_Services,Consumer_Discretionary,Consumer_Staples,Energy,Financials,Health_Care,Information_Technology,Materials,Real_Estate,Utilities
2017-12-21,166.46,789.68,789.68,531.21,467.57,963.27,1118.65,377.07,199.84,266.2
2017-12-22,166.77,788.32,788.32,532.36,466.56,960.14,1117.81,378.46,201.31,266.59
2017-12-26,167.11,790.11,790.11,536.75,465.0,960.68,1110.03,378.16,202.28,265.03
2017-12-27,166.73,788.59,788.59,535.03,465.3,962.49,1111.83,378.68,203.09,266.11
2017-12-28,167.59,790.56,790.56,535.52,467.19,963.33,1112.99,380.15,204.05,267.37
2017-12-29,166.07,785.33,785.33,533.41,463.94,956.32,1106.18,378.94,203.86,267.37
2018-01-02,166.45,797.21,797.21,542.93,463.66,968.1,1121.81,384.63,202.66,265.04
2018-01-03,162.83,801.46,801.46,551.22,466.14,977.53,1133.99,387.49,202.87,263.02
2018-01-04,163.79,804.02,804.02,554.51,470.51,978.47,1139.4,390.73,199.38,260.73
2018-01-05,163.93,810.9,810.9,554.41,471.92,987.31,1152.81,394.19,199.93,260.69
2018-01-08,164.12,811.59,811.59,557.64,471.33,983.52,1157.02,394.56,201.1,263.15
2018-01-09,161.12,812.55,812.55,555.87,474.69,994.31,1154.03,393.75,198.81,260.52
2018-01-10,159.67,812.42,812.42,555.32,478.72,993.05,1150.45,391.48,195.74,257.59
2018-01-11,159.97,825.61,825.61,566.56,480.97,996.94,1155.94,396.47,194.43,256.67
2018-01-12,160.48,836.2,836.2,572.02,485.49,1004.45,1162.94,397.22,193.02,255.25
2018-01-16,159.79,830.42,830.42,564.96,483.9,1009.03,1158.12,392.6,193.95,254.58
2018-01-17,160.19,834.0,834.0,569.78,487.94,1018.96,1176.42,394.53,195.28,256.22
2018-01-18,160.57,833.59,833.59,565.24,487.24,1019.13,1178.45,394.26,193.36,254.62
2018-01-19,161.2,840.83,840.83,564.66,490.56,1023.13,1180.28,396.62,194.65,253.87
2018-01-22,164.99,850.0,850.0,576.52,494.62,1029.83,1190.51,395.8,196.54,254.15
2018-01-23,163.07,857.29,857.29,575.64,494.83,1024.5,1198.14,395.69,199.44,256.58
2018-01-24,164.14,860.76,860.76,574.21,498.19,1027.74,1187.27,397.14,198.8,255.07
2018-01-25,165.31,859.57,859.57,569.76,497.25,1036.84,1184.42,399.95,198.46,258.97
2018-01-26,166.88,868.0,868.0,573.24,501.29,1059.33,1203.88,401.59,199.06,259.13
2018-01-29,164.75,865.56,865.56,564.37,498.99,1056.49,1193.4,397.03,196.73,255.82
2018-01-30,164.74,860.86,860.86,552.97,492.91,1034.03,1181.23,394.14,195.82,256.25
2018-01-31,165.0,857.88,857.88,553.45,493.45,1019.08,1189.88,394.5,199.9,259.07
2018-02-01,169.09,848.64,848.64,559.54,498.36,1019.42,1189.53,389.06,196.19,254.97
2018-02-02,164.75,841.07,841.07,536.43,487.21,1005.72,1154.3,378.94,194.17,253.14
2018-02-05,157.75,812.31,812.31,513.07,462.92,959.93,1107.78,366.09,188.87,248.85
2018-02-06,158.75,832.52,832.52,516.52,470.77,970.79,1138.99,376.38,188.58,245.09
2018-02-07,159.22,830.23,830.23,507.9,471.56,970.03,1123.36,373.14,187.72,243.88
2018-02-08,153.14,796.89,796.89,492.78,450.3,935.46,1075.94,359.85,181.83,240.87
2018-02-09,155.32,802.49,802.49,491.04,458.95,949.09,1103.12,366.02,186.19,246.13
2018-02-12,156.61,813.29,813.29,499.15,465.27,958.25,1122.89,373.67,186.66,248.09
2018-02-13,157.22,817.46,817.46,496.92,467.34,958.75,1125.89,372.62,187.68,249.0
2018-02-14,156.11,830.18,830.18,503.89,478.18,969.16,1147.85,377.5,186.49,246.05
2018-02-15,158.25,837.65,837.65,501.76,481.14,980.37,1169.66,380.08,188.21,251.27
2018-02-16,159.08,833.96,833.96,500.52,480.61,987.19,1167.43,378.85,189.44,253.15
2018-02-20,156.35,831.27,831.27,497.69,479.5,976.63,1170.33,377.05,187.51,249.97
2018-02-21,153.78,830.2,830.2,489.44,479.2,972.27,1163.35,375.6,184.12,246.68
2018-02-22,154.02,831.05,831.05,494.73,475.46,970.81,1164.32,378.2,186.22,247.81
2018-02-23,155.24,842.13,842.13,505.59,482.42,986.16,1189.61,383.58,189.43,254.41
2018-02-26,158.07,849.41,849.41,508.91,489.69,998.11,1208.38,385.39,190.26,253.56
2018-02-27,155.16,831.4,831.4,502.15,485.11,988.06,1196.91,379.68,186.17,249.3
2018-02-28,153.36,827.35,827.35,490.67,478.88,971.88,1188.55,372.92,185.98,247.7
2018-03-01,152.93,818.88,818.88,489.87,470.02,956.83,1168.35,369.05,184.94,247.55
2018-03-02,154.1,819.61,819.61,491.86,471.44,966.5,1179.69,368.11,184.29,246.95
2018-03-05,155.68,828.88,828.88,497.11,477.89,974.75,1190.8,373.12,186.8,251.78
2018-03-06,156.38,834.82,834.82,497.31,479.75,973.54,1193.69,377.17,187.53,248.35
2018-03-07,156.33,828.68,828.68,493.18,478.92,978.37,1200.29,375.63,188.51,246.54
2018-03-08,156.99,831.15,831.15,492.6,480.22,984.97,1205.76,376.16,189.72,248.25
2018-03-09,156.9,844.2,844.2,502.18,492.13,999.36,1230.29,383.11,191.07,248.87
2018-03-12,157.29,846.67,846.67,501.89,490.17,994.91,1233.97,381.97,192.0,249.92
2018-03-13,157.03,840.79,840.79,498.27,484.81,996.43,1219.09,380.4,192.5,250.44
2018-03-14,155.84,839.14,839.14,495.04,478.99,990.6,1218.24,375.38,192.69,252.86
2018-03-15,155.5,838.59,838.59,492.95,479.41,989.21,1219.2,370.59,192.5,252.73
2018-03-16,155.86,838.17,838.17,497.93,480.3,989.91,1218.41,370.81,193.51,255.25
2018-03-19,154.44,827.25,827.25,489.5,476.2,973.13,1192.67,365.21,191.67,253.34
2018-03-20,152.88,832.34,832.34,493.61,477.18,974.24,1192.92,364.89,191.55,252.18
2018-03-21,151.59,831.6,831.6,506.58,477.01,970.28,1185.8,368.94,189.78,251.18
2018-03-22,149.46,813.95,813.95,496.27,459.37,942.26,1153.91,358.0,189.06,252.27
2018-03-23,147.07,798.05,798.05,493.31,445.64,922.73,1122.4,351.03,186.12,248.78
2018-03-26,148.42,821.28,821.28,502.07,460.1,941.74,1167.63,358.02,188.65,251.37
2018-03-27,149.19,805.55,805.55,497.67,450.99,930.93,1127.09,354.48,188.92,255.04
2018-03-28,151.64,795.59,795.59,487.78,451.72,935.52,1117.33,349.77,192.26,254.82
2018-03-29,151.65,806.97,806.97,498.29,457.53,940.73,1141.62,356.34,192.05,256.14
2018-04-02,149.46,784.11,784.11,488.35,447.8,921.22,1113.28,348.61,189.62,254.21
2018-04-03,150.61,793.72,793.72,498.79,454.0,935.19,1124.52,353.65,190.22,255.09
2018-04-04,152.55,808.11,808.11,498.1,459.01,948.25,1139.88,355.95,192.54,255.63
2018-04-05,153.63,819.16,819.16,507.14,462.18,947.65,1144.41,362.6,192.65,257.65
2018-04-06,151.38,801.62,801.62,497.8,450.91,924.95,1115.44,353.79,190.83,255.82
2018-04-09,149.61,799.63,799.63,500.13,453.19,933.59,1124.12,355.62,190.7,256.12
2018-04-10,153.07,809.31,809.31,516.73,460.25,949.79,1152.03,363.01,189.34,254.27
2018-04-11,150.79,806.71,806.71,522.11,454.47,941.6,1146.16,360.17,189.72,253.88
2018-04-12,150.75,810.32,810.32,522.08,462.76,947.64,1160.89,364.03,187.54,250.64
2018-04-13,150.53,805.73,805.73,527.75,455.57,946.91,1157.09,363.65,188.51,252.37
2018-04-16,152.77,811.76,811.76,533.1,457.72,954.53,1165.22,368.68,189.3,255.85
2018-04-17,152.92,826.94,826.94,535.23,457.38,962.38,1188.64,372.82,191.82,258.53
2018-04-18,152.24,831.02,831.02,543.5,455.69,962.8,1185.86,375.54,191.41,257.52
2018-04-19,151.04,827.99,827.99,544.26,462.64,955.01,1172.42,371.51,188.21,257.31
2018-04-20,150.05,819.52,819.52,541.48,462.86,949.72,1154.71,369.26,186.55,255.02
2018-04-23,151.67,821.3,821.3,544.78,462.36,953.6,1150.12,368.15,186.85,255.26
2018-04-24,153.44,808.32,808.32,538.93,459.21,946.08,1127.26,358.25,187.14,256.91
2018-04-25,154.68,811.39,811.39,543.32,458.92,950.37,1125.92,360.17,186.5,256.99
2018-04-26,149.68,824.27,824.27,551.49,459.1,962.14,1151.48,362.24,188.83,259.64
2018-04-27,152.3,828.41,828.41,544.78,459.78,966.38,1147.79,361.4,191.32,262.13
2018-04-30,148.24,825.31,825.31,544.56,455.35,951.27,1141.98,356.71,190.59,261.39
2018-05-01,147.1,826.64,826.64,541.54,455.74,951.54,1158.7,356.67,191.89,260.66
2018-05-02,144.51,820.78,820.78,543.68,450.3,938.13,1158.36,355.82,191.26,260.31
2018-05-03,144.24,817.16,817.16,542.41,446.46,929.95,1161.72,357.04,191.09,260.03
2018-05-04,145.32,827.84,827.84,544.84,452.01,936.97,1184.62,361.6,193.15,261.04
2018-05-07,144.44,830.82,830.82,545.84,455.09,935.96,1193.98,361.71,193.39,259.64
2018-05-08,142.56,827.12,827.12,550.1,458.15,928.65,1197.43,360.81,192.07,253.12
2018-05-09,140.95,830.01,830.01,561.29,465.01,934.33,1213.88,365.9,193.47,251.23
2018-05-10,143.64,832.93,832.93,565.87,468.64,946.27,1229.46,368.75,195.33,254.59
2018-05-11,146.65,834.81,834.81,565.28,468.28,960.18,1225.49,368.61,194.38,255.11
2018-05-14,146.12,836.11,836.11,568.85,468.0,966.41,1225.28,370.04,192.98,254.0
2018-05-15,144.94,831.02,831.02,568.92,467.26,953.9,1213.52,368.96,189.76,251.76
2018-05-16,145.45,837.94,837.94,571.02,467.72,958.98,1218.08,373.2,188.93,249.59
2018-05-17,144.64,835.24,835.24,578.51,467.35,959.17,1212.09,373.98,187.97,247.35
2018-05-18,144.75,834.25,834.25,573.85,463.09,961.78,1206.58,374.52,188.15,247.02
2018-05-21,146.91,838.85,838.85,579.4,466.52,962.87,1216.7,376.6,190.07,248.47
2018-05-22,147.12,834.83,834.83,571.99,469.29,960.21,1213.53,373.17,190.27,249.44
2018-05-23,146.49,841.19,841.19,571.98,466.48,963.43,1223.92,372.49,191.82,251.68
2018-05-24,147.36,842.92,842.92,562.44,463.17,960.21,1222.43,370.91,191.06,253.57
2018-05-25,146.49,844.49,844.49,547.77,461.21,958.6,1222.42,369.02,191.92,254.63
2018-05-29,145.66,837.77,837.77,546.01,445.67,948.39,1214.37,362.49,192.4,254.74
2018-05-30,146.78,844.75,844.75,563.01,454.32,961.44,1223.17,366.39,195.04,256.69
2018-05-31,144.87,840.76,840.76,558.35,450.24,951.45,1223.45,363.22,194.35,256.98
2018-06-01,145.23,846.58,846.58,561.37,455.23,962.68,1247.55,368.82,195.13,253.02
2018-06-04,145.08,856.18,856.18,556.21,456.53,966.33,1257.42,370.91,197.03,250.88
2018-06-05,145.81,861.09,861.09,554.3,454.6,964.88,1262.82,373.73,196.09,249.25
2018-06-06,148.01,869.77,869.77,557.43,462.98,976.2,1269.56,380.7,196.71,243.95
2018-06-07,149.81,871.3,871.3,566.26,463.97,975.49,1255.77,378.65,196.46,245.01
2018-06-08,150.11,873.51,873.51,565.02,465.17,982.32,1256.13,379.64,197.36,244.98
2018-06-11,151.11,876.48,876.48,567.05,463.87,983.31,1255.99,380.0,197.11,244.16
2018-06-12,150.8,880.9,880.9,562.79,462.33,983.02,1263.31,380.57,198.25,247.3
